Application_order,Daytime_evening_attendance,Previous_qualification_grade,Admission_grade,Displaced,Debtor,Tuition_fees_up_to_date,Gender,Scholarship_holder,Curricular_units_1st_sem_credited,Curricular_units_1st_sem_enrolled,Curricular_units_1st_sem_approved,Curricular_units_1st_sem_grade,Curricular_units_2nd_sem_credited,Curricular_units_2nd_sem_enrolled,Curricular_units_2nd_sem_approved,Curricular_units_2nd_sem_grade,Status
1,1,130.0,150.0,0,0,1,0,0,0,6,6,14.0,0,6,6,13.1,0
1,1,140.0,135.1,1,0,1,0,0,0,6,6,13.5,0,6,6,12.5,0
1,0,133.1,136.2,0,0,1,0,0,0,5,5,11.0,0,5,5,11.666666666666666,0
1,1,120.0,116.0,0,0,1,0,0,0,6,6,13.0,0,6,6,13.833333333333334,0
1,1,117.0,116.3,1,0,1,0,0,0,6,4,12.6,0,6,4,11.5,1
1,1,123.0,134.0,0,0,1,0,1,0,6,6,13.666666666666666,0,6,6,13.333333333333334,0
4,1,127.0,124.2,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
1,1,151.0,134.5,0,1,1,0,1,0,7,6,14.2,0,7,6,14.2,0
1,1,127.0,120.7,0,1,0,0,0,0,6,5,11.0,0,6,0,0.0,1
1,1,133.0,127.1,1,0,1,0,0,0,6,6,15.0,0,6,6,16.428571428571427,0
1,1,133.1,133.0,0,0,1,0,0,0,7,6,12.585714285714284,0,8,7,13.44285714285714,0
1,0,133.1,128.2,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,160.0,172.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
4,1,140.0,128.5,1,0,1,0,0,0,6,6,11.666666666666666,0,6,6,11.833333333333334,0
1,1,146.0,128.5,0,1,1,0,0,0,6,3,12.666666666666666,0,6,2,10.0,1
1,1,140.0,142.5,1,0,1,0,1,7,11,8,13.5,4,9,7,13.714285714285714,0
1,1,133.1,106.0,1,0,1,0,1,0,6,6,16.153846153846153,0,6,6,15.75,0
4,1,136.0,125.5,1,0,1,0,1,0,7,6,14.033333333333331,0,7,6,14.033333333333331,0
1,1,122.0,112.9,1,0,1,0,1,0,7,7,13.857142857142858,0,7,6,13.666666666666666,0
6,1,138.0,124.8,1,0,1,0,0,0,8,7,13.414285714285716,0,8,7,13.414285714285716,1
1,0,160.0,140.9,0,0,1,0,0,7,11,11,13.545454545454543,3,7,7,13.571428571428571,0
1,1,161.0,148.4,0,0,1,0,1,0,6,6,13.833333333333334,0,6,6,14.428571428571429,0
1,0,140.0,129.7,0,0,1,0,0,0,5,5,12.0,0,5,5,12.857142857142858,0
1,1,133.1,128.2,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
4,1,130.0,119.9,1,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,152.0,141.0,1,0,1,0,1,0,7,7,15.135714285714286,0,8,8,15.287499999999998,0
1,1,133.1,140.0,0,0,1,0,1,0,7,5,12.74,0,8,6,10.978571428571428,1
1,1,125.0,117.0,0,0,1,0,1,0,6,6,13.428571428571429,0,6,6,13.166666666666666,0
1,1,140.0,140.2,0,0,1,0,0,6,11,9,12.555555555555555,3,9,8,11.11111111111111,0
1,1,124.0,129.3,0,0,1,0,0,0,6,6,11.5,0,6,6,11.166666666666666,0
1,1,140.0,145.3,0,0,1,0,0,0,6,6,13.666666666666666,0,6,6,12.333333333333334,0
1,0,130.0,146.2,0,0,1,0,0,10,14,11,11.272727272727272,6,11,10,12.0,0
1,0,160.0,156.1,0,0,1,0,1,3,6,6,14.666666666666666,2,6,6,14.166666666666666,0
6,1,141.0,128.4,1,1,0,0,0,0,6,5,13.0,0,6,5,11.4,1
2,1,120.0,115.0,0,0,0,0,0,0,5,2,10.5,0,5,2,12.333333333333334,1
2,1,166.0,158.7,0,0,1,0,0,0,6,6,14.857142857142858,0,6,6,14.0,0
4,1,147.0,124.5,1,0,1,0,1,0,8,7,12.86,0,8,7,12.86,0
1,1,121.0,111.9,1,0,1,0,0,5,11,11,11.727272727272728,5,11,11,12.0,0
1,1,150.0,150.0,1,0,1,0,1,3,6,6,13.142857142857142,2,6,3,12.0,0
1,1,124.0,114.2,1,1,1,0,0,0,6,5,11.8,0,6,4,13.714285714285714,1
1,1,96.0,96.0,1,0,1,0,0,0,5,3,10.666666666666666,0,5,0,0.0,1
1,1,142.0,131.3,1,0,1,0,0,0,8,7,14.731428571428571,0,8,7,14.731428571428571,0
1,1,135.0,137.1,1,0,1,0,0,0,0,0,0.0,0,0,0,0.0,0
1,1,120.0,120.0,1,0,1,0,0,9,13,13,13.615384615384617,6,12,12,14.25,0
1,0,140.0,139.0,0,0,1,0,0,0,5,5,15.8,0,5,5,14.8,0
1,1,135.0,129.1,0,0,1,0,0,0,6,6,14.666666666666666,0,6,6,14.571428571428571,0
1,1,133.1,128.2,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
2,1,137.0,120.8,1,0,1,0,1,0,8,7,14.654285714285717,0,8,7,14.654285714285717,0
1,1,122.0,135.8,0,0,1,0,0,0,8,7,12.401428571428571,0,8,7,12.401428571428571,0
3,1,128.0,118.9,1,0,1,0,0,0,7,7,11.5875,0,8,7,14.071428571428571,0
1,0,140.0,140.0,0,0,1,0,0,3,5,5,14.0,1,5,5,15.6,0
1,1,132.0,127.1,1,0,1,0,1,0,6,6,12.333333333333334,0,6,6,11.833333333333334,0
1,1,131.0,137.0,0,0,1,0,0,0,5,5,14.0,0,5,5,15.4,0
1,1,126.0,127.4,1,0,1,0,0,0,6,6,15.23076923076923,0,6,6,12.375,0
1,1,133.1,97.0,1,0,1,0,0,0,6,5,11.6,0,6,3,11.0,1
4,1,136.0,126.3,1,0,1,0,1,0,7,6,11.6,0,7,6,11.6,0
4,1,140.0,127.5,0,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,135.0,126.6,0,0,1,0,1,0,7,7,12.901428571428571,0,8,8,13.094444444444443,0
1,0,160.0,120.0,0,0,1,0,0,4,7,7,14.142857142857142,1,5,5,14.8,0
1,1,140.0,140.0,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
6,1,140.0,131.5,1,0,1,0,0,0,8,8,13.25375,0,8,8,13.25375,0
6,1,115.0,112.2,1,0,1,0,0,0,7,7,13.785714285714286,0,8,8,14.1,0
1,1,144.0,150.5,0,0,1,0,0,0,7,6,13.916666666666666,0,7,6,13.916666666666666,0
4,1,128.0,121.0,1,0,1,0,0,0,6,6,13.5,0,6,6,13.571428571428571,0
2,1,135.0,129.4,1,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,121.0,114.4,0,0,1,0,0,0,6,5,11.5,0,6,4,14.6,0
3,1,134.0,120.3,1,0,1,0,1,0,8,7,12.082857142857142,0,8,7,12.082857142857142,0
1,0,120.0,120.0,0,0,1,0,1,0,6,6,11.833333333333334,0,6,5,12.8,0
2,1,125.0,114.5,1,0,1,0,1,0,5,5,13.4,0,5,5,12.4,0
1,1,141.0,127.8,0,0,1,0,1,0,7,0,0.0,0,7,0,0.0,1
1,1,140.0,124.6,1,0,1,0,0,0,6,5,14.2,0,6,6,14.571428571428571,0
6,1,144.0,130.3,1,0,1,0,1,0,8,7,13.814285714285717,0,8,7,13.814285714285717,0
1,1,130.0,118.8,0,0,1,0,1,0,6,6,14.5,0,6,6,13.666666666666666,0
5,1,133.1,133.0,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,129.0,1,0,1,0,0,0,7,6,11.3,0,7,6,11.3,0
6,1,136.0,132.5,1,0,1,0,0,0,8,7,12.3,0,8,7,12.3,0
5,1,127.0,120.3,1,0,1,0,1,0,8,7,12.694285714285714,0,8,7,12.694285714285714,0
1,1,123.0,114.6,0,0,1,0,0,0,5,4,11.0,0,5,4,11.0,0
1,1,128.0,116.5,1,0,1,0,1,0,6,6,13.0,0,6,6,14.166666666666666,0
1,1,128.0,127.8,0,0,1,0,1,0,7,7,14.4125,0,8,8,16.05,0
2,1,140.0,129.9,1,0,1,0,0,0,7,7,12.92875,0,8,8,14.0625,1
2,1,121.0,118.9,1,0,1,0,0,0,6,6,13.333333333333334,0,6,5,12.8,0
1,1,126.0,114.8,1,0,1,0,0,0,8,7,14.402857142857142,0,8,7,14.402857142857142,0
4,1,135.0,123.0,1,0,1,0,1,0,8,7,13.381428571428572,0,8,7,13.381428571428572,0
2,1,131.0,122.1,1,0,1,0,0,0,7,7,14.13125,0,8,8,13.98375,0
4,1,140.0,123.7,0,0,1,0,0,0,5,5,11.714285714285714,0,5,5,12.6,0
1,0,130.0,114.8,0,0,1,0,0,0,6,6,11.166666666666666,1,6,2,11.0,0
1,1,130.0,130.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,140.0,122.3,0,0,1,0,0,0,6,5,13.6,0,6,5,12.0,1
1,1,130.0,152.4,1,0,1,0,0,4,12,12,13.846153846153848,5,12,11,14.090909090909092,0
1,1,125.0,120.1,0,0,1,0,1,0,6,6,12.5,0,6,6,13.333333333333334,0
1,1,160.0,155.1,1,0,1,0,0,0,5,5,16.4,0,5,5,14.6,0
1,1,130.0,124.5,0,0,1,0,1,5,11,11,13.818181818181818,5,11,11,13.454545454545457,0
1,1,144.0,126.9,0,0,1,0,0,0,6,5,10.6,0,6,4,10.5,0
1,1,133.1,153.2,1,1,1,0,0,0,5,5,10.2,0,5,5,12.2,0
1,0,133.1,135.0,0,0,1,0,0,7,10,9,11.444444444444445,4,11,5,10.8,1
6,1,129.0,125.2,0,0,1,0,1,15,16,16,13.0,11,13,13,13.266666666666667,0
5,1,144.0,141.3,1,0,1,0,1,0,8,8,13.31,0,8,8,13.31,0
1,1,120.0,117.1,1,0,1,0,1,0,6,5,10.571428571428571,0,6,5,12.2,0
3,1,144.0,126.5,1,0,1,0,1,0,8,7,13.487142857142857,0,8,7,13.487142857142857,0
1,1,132.0,120.1,0,0,1,0,1,0,6,6,12.333333333333334,0,6,6,11.833333333333334,0
1,1,142.0,128.4,0,0,1,0,0,0,6,6,11.875,0,6,5,12.833333333333334,1
2,1,136.0,140.0,1,0,1,0,0,0,7,6,13.966666666666669,0,7,6,13.966666666666669,0
1,1,133.1,110.0,1,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
1,1,122.0,116.8,1,0,1,0,0,0,5,4,11.5,0,5,5,12.8,0
2,1,133.1,104.5,1,0,1,0,0,0,2,2,12.5,0,7,0,0.0,1
1,1,140.0,140.0,0,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,117.0,113.2,0,0,1,0,0,0,7,6,11.98,0,8,7,13.225,0
1,1,136.0,123.8,0,0,1,0,0,0,7,6,11.614285714285714,0,8,8,14.0375,0
6,1,141.0,126.7,1,0,1,0,1,0,8,7,14.314285714285717,0,8,7,14.314285714285717,0
3,1,130.0,133.8,0,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
3,1,102.0,100.6,1,0,1,0,1,0,7,6,12.766666666666666,0,8,7,12.128571428571428,0
1,1,126.0,132.7,0,0,1,0,1,0,6,6,12.666666666666666,0,6,5,12.2,0
2,1,125.0,106.6,1,0,1,0,0,4,6,6,11.5,0,6,4,10.571428571428571,1
1,1,120.0,140.4,0,0,1,0,0,2,6,5,11.4,0,6,4,11.75,1
3,1,132.0,128.3,1,0,1,0,1,0,7,7,14.70625,0,8,8,14.4775,0
3,1,128.0,118.6,1,0,1,0,1,0,7,6,11.814285714285717,0,8,7,13.542857142857144,0
1,1,115.0,123.4,0,0,1,0,0,1,6,6,13.0,0,6,6,11.875,0
1,1,125.0,124.0,0,0,1,0,0,0,6,6,14.857142857142858,0,6,6,13.333333333333334,0
6,1,137.0,121.3,1,0,1,0,0,0,7,6,12.6,0,7,6,12.6,0
3,1,130.0,130.0,0,1,0,0,0,1,5,2,11.5,0,5,1,11.0,1
1,1,100.0,120.0,0,0,1,0,0,0,7,1,10.0,0,7,0,0.0,1
1,1,122.0,130.4,1,0,1,0,0,0,6,5,11.8,0,6,5,12.2,0
1,1,126.0,118.7,0,0,1,0,0,0,6,5,11.8,0,6,6,12.666666666666666,0
1,1,128.0,131.5,0,0,1,0,0,0,8,8,12.77125,0,8,8,12.77125,0
2,1,128.0,129.1,1,0,1,0,0,0,6,6,12.666666666666666,0,6,5,14.6,0
2,1,130.0,130.0,0,0,0,0,0,0,5,1,12.0,0,4,0,0.0,1
2,1,135.0,132.8,1,0,1,0,1,0,8,7,11.721428571428572,0,8,7,11.721428571428572,0
2,1,138.0,133.5,1,0,1,0,0,0,6,6,12.666666666666666,0,6,6,13.666666666666666,0
1,1,150.0,146.2,0,0,1,0,0,0,5,4,13.0,0,5,5,14.0,1
2,1,125.0,115.2,0,0,1,0,0,0,5,0,0.0,0,5,0,0.0,1
1,0,120.0,101.8,0,0,0,0,0,0,5,0,0.0,0,5,0,0.0,1
2,1,140.0,100.0,0,0,1,0,0,0,5,4,12.5,0,5,4,11.75,0
1,0,100.0,121.9,0,0,0,0,0,0,4,0,0.0,0,5,0,0.0,1
2,0,140.0,120.4,0,1,0,0,0,0,5,0,0.0,0,4,0,0.0,1
2,1,140.0,120.4,0,1,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,120.0,148.8,0,0,1,0,0,0,6,6,12.5,0,6,5,12.4,0
2,1,138.0,123.0,1,0,1,0,0,0,6,5,12.8,0,6,3,11.666666666666666,1
1,0,133.1,100.0,0,0,1,0,0,0,6,1,10.0,0,6,1,11.0,1
2,1,118.0,112.1,1,0,1,0,0,0,6,4,11.25,0,6,5,10.2,1
6,1,135.0,126.8,1,0,1,0,1,0,8,7,12.61,0,8,7,12.61,0
1,1,130.0,115.9,0,0,1,0,0,0,5,2,12.0,0,5,5,12.6,0
1,1,150.0,132.5,1,0,0,0,0,0,6,5,13.0,0,6,6,13.5,0
3,1,149.0,132.2,1,0,1,0,1,0,5,4,12.0,0,5,5,13.0,0
1,1,180.0,183.5,1,0,1,0,0,0,7,4,12.0,0,8,0,0.0,1
1,1,133.1,136.0,0,0,1,1,0,0,5,1,12.0,0,5,1,11.0,1
1,1,145.0,114.5,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,110.0,110.3,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,154.0,137.2,1,1,1,1,0,0,6,5,13.625,0,6,4,11.75,1
1,1,133.0,121.8,1,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
2,1,145.0,127.3,1,0,1,1,0,0,8,7,11.69,0,8,7,11.69,0
1,1,120.0,120.0,0,1,0,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,150.0,150.0,0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,0,150.0,100.0,1,0,1,1,0,0,5,4,11.5,0,5,5,11.285714285714286,0
1,1,150.0,150.0,1,0,1,1,0,0,5,1,14.0,0,5,0,0.0,1
1,1,127.0,116.9,0,0,1,1,0,0,6,5,11.0,0,6,5,12.4,0
1,1,140.0,140.0,1,0,1,1,0,0,6,6,12.857142857142858,0,6,6,13.166666666666666,0
3,1,128.0,122.1,1,0,1,1,0,0,6,4,12.5,0,6,6,11.333333333333334,1
1,1,127.0,160.0,0,0,1,1,0,0,7,7,14.528571428571428,0,8,8,15.018181818181818,0
1,1,150.0,150.0,0,0,1,1,1,0,6,6,13.0,0,6,6,12.625,0
1,1,154.0,144.9,0,0,1,1,1,0,7,7,15.957142857142856,0,8,8,15.188888888888888,0
2,1,125.0,116.3,1,0,1,1,0,0,5,5,13.25,0,5,5,11.0,0
5,1,126.0,122.5,1,0,1,1,0,0,5,3,12.0,0,5,3,12.0,1
1,1,133.1,115.0,1,1,0,1,0,0,6,4,13.0,0,6,4,13.75,1
1,1,115.0,115.0,0,1,1,1,0,5,11,9,11.77777777777778,3,8,3,13.666666666666666,1
3,1,117.0,119.8,1,0,1,1,0,0,5,2,11.0,0,6,0,0.0,1
2,1,133.1,95.0,0,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,150.0,150.0,0,0,1,1,0,9,14,14,12.428571428571429,3,9,6,10.857142857142858,1
1,1,161.0,144.2,1,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,111.0,128.2,1,0,1,1,0,0,8,8,12.5075,0,8,8,12.5075,0
1,1,140.0,135.3,0,0,1,1,0,7,12,11,12.090909090909092,5,12,11,12.0,0
1,0,139.0,140.7,0,0,1,1,0,0,5,1,10.0,0,5,2,11.333333333333334,1
1,1,132.0,130.4,1,0,1,1,0,0,6,6,13.5,0,6,5,13.2,0
6,1,119.0,123.2,1,0,1,1,0,0,6,6,14.166666666666666,0,6,6,13.625,0
1,1,133.1,118.0,0,0,1,1,0,0,6,6,14.0,0,6,6,14.714285714285714,0
1,1,133.1,120.0,0,0,1,1,0,0,3,0,0.0,0,3,0,0.0,1
4,1,129.0,118.9,1,0,1,1,0,0,5,3,11.666666666666666,0,5,3,11.333333333333334,1
1,1,128.0,117.2,0,0,1,1,0,0,5,5,14.6,0,5,5,14.2,0
1,1,120.0,120.0,0,0,1,1,0,0,6,5,13.0,0,6,5,11.5,0
1,0,130.0,118.1,0,0,1,1,0,0,6,6,12.166666666666666,0,6,6,12.0,0
1,1,130.0,124.8,1,0,1,1,0,0,5,0,0.0,0,5,1,12.0,1
6,1,111.0,106.5,1,0,1,1,0,0,5,3,10.5,0,5,3,10.8,1
4,1,117.0,109.3,0,0,1,1,0,0,0,0,0.0,0,0,0,0.0,0
1,1,133.1,120.0,1,0,0,1,0,0,5,0,0.0,0,5,0,0.0,1
2,1,149.0,137.5,0,0,1,1,0,0,8,7,13.828571428571427,0,8,7,13.828571428571427,0
1,1,134.0,120.4,0,0,1,0,0,0,6,6,11.5,0,6,6,11.666666666666666,0
4,1,136.0,136.7,1,0,1,0,0,0,6,4,13.5,0,6,6,13.625,0
1,0,133.1,118.5,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
5,1,141.0,133.0,1,0,1,0,0,0,7,7,12.5375,0,8,7,12.614285714285714,0
1,1,148.0,133.0,1,0,1,0,0,0,5,4,12.0,0,5,4,12.8,0
1,1,102.0,102.0,0,0,1,0,0,0,6,5,11.8,0,6,5,11.6,0
1,1,143.0,133.9,0,0,1,0,1,0,5,5,15.0,0,5,5,15.2,0
1,1,120.0,127.0,0,0,1,0,0,0,5,3,12.0,0,5,5,13.2,0
1,1,121.0,120.4,1,0,1,0,1,0,6,6,12.833333333333334,0,6,6,12.285714285714286,0
3,1,122.0,124.5,1,0,1,0,0,0,6,6,11.666666666666666,0,6,3,12.0,0
4,1,122.0,123.9,0,0,1,0,0,0,7,7,12.1625,0,8,8,13.825,0
2,1,123.0,117.8,1,0,1,0,0,0,6,6,13.833333333333334,0,6,6,14.555555555555555,0
1,1,110.0,110.0,0,0,1,0,1,2,6,6,12.125,2,6,6,13.571428571428571,0
1,0,120.0,141.0,0,0,1,0,0,10,15,11,11.454545454545457,9,13,11,11.545454545454543,1
1,1,133.1,111.5,0,0,0,0,1,0,6,4,12.0,0,6,3,10.0,1
1,1,143.0,140.0,0,1,0,0,0,0,7,6,12.666666666666666,0,7,5,12.6,1
1,1,149.0,134.3,0,0,1,0,0,0,6,6,12.666666666666666,0,6,6,13.77777777777778,0
1,1,133.0,125.3,1,0,1,0,0,12,18,18,11.88888888888889,11,13,13,11.461538461538462,0
1,1,140.0,140.0,1,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
5,1,122.0,119.6,0,1,0,0,0,0,6,4,13.0,0,6,4,11.6,1
1,1,170.0,170.0,0,0,1,0,0,4,7,7,16.885714285714283,3,8,8,15.744444444444444,0
1,0,120.0,150.5,0,0,1,0,0,0,6,6,12.5,1,6,6,12.333333333333334,0
1,1,143.0,128.0,0,0,1,0,1,0,7,7,13.055555555555555,0,8,8,15.8125,0
3,1,115.0,108.7,1,0,0,0,0,0,0,0,0.0,0,0,0,0.0,1
1,1,123.0,121.6,1,1,1,0,1,0,5,0,0.0,0,5,0,0.0,1
6,1,131.0,125.3,1,0,1,0,1,0,8,7,12.355714285714283,0,8,7,12.355714285714283,0
1,1,127.0,117.6,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
2,1,112.0,106.1,1,1,1,0,1,0,7,7,13.857142857142858,0,7,7,12.571428571428571,0
1,0,150.0,139.9,1,0,1,0,0,0,6,5,13.0,0,6,6,14.166666666666666,0
1,1,116.0,110.8,1,0,1,0,0,0,6,6,12.833333333333334,0,6,6,11.166666666666666,0
1,1,130.0,117.8,1,0,1,0,1,0,8,7,12.357142857142858,0,8,7,12.357142857142858,0
6,1,144.0,127.5,1,0,1,0,1,0,8,7,13.857142857142858,0,8,7,13.857142857142858,0
2,1,105.0,129.7,1,0,1,0,1,0,6,6,12.333333333333334,0,6,6,10.666666666666666,0
1,1,143.0,130.6,1,0,1,0,0,0,7,7,12.847142857142858,0,8,8,13.788888888888888,0
2,1,137.0,126.3,1,0,1,0,1,0,7,6,12.339999999999998,0,8,8,13.01875,0
1,1,133.1,105.0,1,0,1,0,0,0,6,6,13.833333333333334,0,6,6,12.5,0
2,1,116.0,114.6,1,0,1,0,0,0,5,2,10.75,0,5,2,10.0,1
5,1,117.0,114.6,1,0,1,0,0,0,6,4,13.25,0,6,4,10.25,1
1,1,137.0,131.0,1,0,1,0,1,0,8,8,13.73125,0,8,8,13.73125,0
4,1,116.0,109.0,0,0,1,0,1,0,6,6,13.333333333333334,0,6,3,12.666666666666666,1
1,1,133.1,132.0,1,0,1,0,0,0,6,5,12.0,0,6,5,10.8,1
1,0,130.0,130.0,1,0,1,0,0,5,9,9,10.88888888888889,3,8,6,11.333333333333334,0
3,1,106.0,109.5,1,0,1,0,0,0,7,7,13.025,0,8,8,13.811111111111112,0
2,1,125.0,115.9,1,0,1,0,0,0,6,6,13.0,0,6,6,14.166666666666666,0
1,1,134.0,131.6,1,0,1,0,0,0,6,5,11.8,0,6,5,12.0,0
1,1,133.1,120.0,0,0,1,0,1,0,8,7,12.042857142857144,0,8,7,12.042857142857144,0
1,1,136.0,136.4,0,0,1,0,1,0,7,7,12.8375,0,8,8,15.5,0
1,1,120.0,120.0,0,1,1,0,1,0,7,7,11.0,0,8,7,11.7,0
1,1,135.0,132.6,1,0,1,0,1,0,6,6,13.5,0,6,5,14.0,0
5,1,122.0,112.9,1,0,1,0,1,0,6,6,12.125,0,6,6,12.714285714285714,0
5,1,147.0,134.3,0,0,1,0,1,0,8,7,12.62857142857143,0,8,7,12.62857142857143,0
3,1,121.0,117.2,0,0,1,0,0,0,6,5,11.2,0,6,5,11.6,0
1,1,135.0,129.8,0,0,1,0,1,0,6,6,12.666666666666666,0,6,6,11.833333333333334,1
1,1,130.0,158.0,0,1,0,0,0,0,6,4,13.5,0,6,0,0.0,1
2,1,108.0,115.0,1,1,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,0,140.0,152.4,0,0,1,0,0,0,5,5,12.0,0,5,5,14.833333333333334,0
2,1,120.0,110.2,0,0,1,0,0,0,7,7,12.228571428571428,1,8,8,13.2125,0
1,1,117.0,113.5,1,0,1,0,0,0,5,4,11.5,0,5,4,10.75,0
1,1,151.0,144.4,1,0,1,0,0,0,6,6,15.375,0,6,6,16.428571428571427,0
1,1,133.1,100.0,0,0,1,0,0,0,8,7,12.614285714285714,0,8,7,12.614285714285714,0
1,1,130.0,126.3,1,0,1,0,1,3,6,5,12.2,2,6,6,11.5,0
1,1,125.0,115.9,0,0,1,0,0,0,6,4,11.75,0,6,4,11.0,0
1,0,121.0,112.3,0,0,1,0,0,14,16,13,10.923076923076923,13,13,11,11.454545454545457,0
1,1,141.0,127.0,0,0,1,0,0,0,6,5,12.4,0,6,5,12.4,0
1,1,130.0,120.0,0,0,1,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,180.0,180.0,0,0,1,0,0,0,6,6,15.833333333333334,0,6,6,15.5,0
4,1,127.0,115.8,1,0,1,0,0,0,6,6,12.571428571428571,0,6,6,13.666666666666666,0
3,1,126.0,136.5,1,0,1,0,0,0,5,3,12.0,0,5,4,13.25,0
3,1,143.0,129.0,1,0,1,1,0,0,7,7,13.3625,0,8,8,14.444444444444445,0
1,1,144.0,137.6,1,0,1,0,1,0,5,5,15.4,0,5,5,16.0,0
2,1,126.0,129.5,1,1,0,0,0,0,6,5,12.2,0,6,4,11.75,1
1,1,140.0,129.1,1,0,1,0,1,6,11,11,12.818181818181818,6,11,11,13.545454545454543,0
5,1,148.0,130.2,1,0,1,0,0,0,7,0,0.0,0,8,0,0.0,1
1,1,100.0,134.3,1,0,1,0,0,12,17,17,13.394736842105264,11,17,17,13.554736842105264,0
1,1,151.0,138.4,1,0,1,0,1,0,6,6,14.25,0,6,6,11.0,0
1,0,120.0,120.0,1,0,1,0,0,9,11,9,13.444444444444445,5,7,7,14.714285714285714,1
4,1,135.0,123.5,1,0,1,0,1,0,7,7,12.285714285714286,0,8,8,11.7375,0
2,1,121.0,116.1,1,0,1,0,0,0,6,6,11.666666666666666,0,6,5,13.2,0
1,1,116.0,110.8,1,0,1,0,0,0,6,6,12.166666666666666,0,6,6,13.5,0
1,1,147.0,142.8,1,0,1,0,0,0,6,2,10.0,0,6,2,11.0,1
4,1,160.0,155.5,1,0,1,0,0,0,6,6,14.0,0,6,6,15.0,0
1,1,100.0,163.5,0,1,0,1,0,0,6,1,15.0,0,5,0,0.0,1
1,1,151.0,161.9,1,0,1,0,1,0,0,0,0.0,0,0,0,0.0,0
2,1,124.0,123.3,1,0,1,0,0,0,6,6,10.833333333333334,0,6,6,10.666666666666666,0
1,1,140.0,137.5,0,1,1,0,1,3,6,6,13.142857142857142,2,6,6,14.0,0
4,1,170.0,166.6,0,1,0,0,1,2,5,5,14.4,0,5,5,14.0,1
1,1,133.1,103.5,0,0,0,0,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,110.0,0,0,1,1,0,6,12,7,12.0,3,12,9,11.22222222222222,0
1,0,100.0,128.2,0,0,1,1,0,6,10,9,12.2,4,10,10,12.8,0
1,1,120.0,137.7,1,0,0,1,0,3,3,3,12.333333333333334,2,2,2,11.0,1
3,1,133.0,128.8,1,0,1,1,0,0,7,7,11.8375,0,8,8,12.48125,0
1,0,120.0,170.0,0,0,1,1,0,0,5,5,11.8,0,5,5,14.0,0
2,1,133.1,116.4,0,1,0,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,133.1,100.9,0,0,1,1,0,0,6,0,0.0,0,6,0,0.0,1
1,1,133.1,136.0,0,0,1,1,0,18,19,19,12.68421052631579,12,13,13,12.384615384615383,0
1,1,100.0,100.0,0,1,0,1,0,0,7,3,11.25,0,7,0,0.0,1
1,1,133.1,157.0,1,0,1,1,0,1,5,4,14.0,1,5,4,15.5,0
1,1,143.0,152.1,1,1,1,1,0,0,5,4,13.333333333333334,0,5,2,13.5,1
1,0,165.0,162.9,1,0,1,1,0,0,6,6,13.666666666666666,0,6,6,13.666666666666666,0
1,1,140.0,140.0,1,0,1,1,0,0,6,5,12.6,0,6,6,11.714285714285714,0
1,1,140.0,146.5,0,0,1,1,0,0,5,3,17.333333333333332,0,5,1,17.0,1
1,1,133.1,128.0,0,0,1,1,0,0,5,3,14.0,0,5,3,13.666666666666666,1
1,1,190.0,190.0,1,0,1,1,0,4,4,4,13.875,1,1,1,12.5,1
1,0,120.0,133.2,1,0,1,1,0,0,5,0,0.0,0,5,0,0.0,1
1,1,100.0,124.3,0,0,1,1,0,3,9,9,13.11111111111111,3,7,7,14.857142857142858,0
1,0,120.0,138.1,0,0,1,1,1,0,5,5,13.0,0,5,4,13.333333333333334,1
1,0,133.1,144.3,0,0,1,1,0,6,10,10,12.5,3,7,7,12.142857142857142,0
